species,assay_id,document_id,document_doi,document_title,base_connectivity_key,fluorinated_connectivity_key,base_smiles,fluorinated_smiles,transformation,n_f_added,fluorinated_center_atom_index,formula_delta_ok,formula_delta_atomic_numbers,base_log10_clint,fluorinated_log10_clint,delta_log10_clint_f_minus_base,improved_after_fluorination,base_record_count,fluorinated_record_count,base_replicate_range_log10,fluorinated_replicate_range_log10,pair_max_replicate_range_log10,base_source_standard_types,fluorinated_source_standard_types,base_source_standard_units,fluorinated_source_standard_units,base_source_scaled_units,fluorinated_source_scaled_units,source_endpoint_type_match,source_unit_match,base_has_non_equality_record_in_assay,fluorinated_has_non_equality_record_in_assay,has_traceable_publication,overlap_any_previous_dataset,primary_quality_eligible,selected_primary_observation,manual_review_status,manual_review_note
RLM,630267,51249,10.1016/j.bmcl.2010.03.095,"Novel hexahydropyrrolo[3,4-c]pyrrole CCR5 antagonists.",KOSURTOZOCPWIN,FQPZJAJAPZQKDN,Cc1cccc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,Cc1cc(F)cc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,Ar-H_to_Ar-F,1,3,1,"{""1"": -1, ""9"": 1}",2.763128376799137,2.9687630481972485,0.20563467139811165,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1764673,108451,10.1021/acsmedchemlett.8b00182,Optimization of 3-Pyrimidin-4-yl-oxazolidin-2-ones as Orally Bioavailable and Brain Penetrant Mutant IDH1 Inhibitors.,KPEQYRKGPMZOQE,RRSNVVPVDMADPO,C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2CF)n1)c1cn(-c2ccc(Cl)cc2)cn1,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2CF)n1)c1cn(-c2ccc(Cl)cc2)cn1,Ar-H_to_Ar-F,1,6,1,"{""1"": -1, ""9"": 1}",2.130333768495006,1.7024305364455252,-0.4279032320494809,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,605639,49513,10.1016/j.bmcl.2009.11.117,Synthesis and evaluation of 3-amino-6-aryl-pyridazines as selective CB(2) agonists for the treatment of inflammatory pain.,KQCWQCHLUNUWFI,JLPIEEHZSKZBJT,Clc1cccc(-c2ccc(N3CCCCC3)nn2)c1Cl,FC1(F)CCN(c2ccc(-c3cccc(Cl)c3Cl)nn2)CC1,CH2_to_CF2,2,1,1,"{""1"": -2, ""9"": 2}",1.7993405494535817,1.717670503002262,-0.08167004645131959,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2118299,120738,10.1021/acs.jmedchem.1c00847,GDC-9545 (Giredestrant): A Potent and Orally Bioavailable Selective Estrogen Receptor Antagonist and Degrader with an Exceptional Preclinical Profile for ER+ Breast Cancer.,KRMPODQFMDXWMT,GQCXHIKRWBIQMD,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,Ar-H_to_Ar-F,1,14,1,"{""1"": -1, ""9"": 1}",1.0,1.2787536009528289,0.27875360095282886,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1794574,109758,10.1016/j.bmcl.2018.07.043,"Novel, potent, selective and brain penetrant vasopressin 1b receptor antagonists.",KSMVBENPNMJAKN,STHFKBWMSGXLJU,CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2cccc3cccnc23)c2ccc(C#N)cc21,CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(F)c3cccnc23)c2ccc(C#N)cc21,Ar-H_to_Ar-F,1,33,1,"{""1"": -1, ""9"": 1}",2.5774917998372255,2.3308194664958366,-0.24667233334138894,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2100521,120062,10.1021/acs.jmedchem.0c02173,"Use of Intramolecular 1,5-Sulfur-Oxygen and 1,5-Sulfur-Halogen Interactions in the Design of <i>N</i>-Methyl-5-aryl-<i>N</i>-(2,2,6,6-tetramethylpiperidin-4-yl)-1,3,4-thiadiazol-2-amine SMN2 Splicing Modulators.",KTOQTIKPYTXNEY,BFZCDCQYEVZVQV,CN(c1nnc(-c2ccc(-c3cn[nH]c3)cc2F)s1)C1CC(C)(C)NC(C)(C)C1,CN(c1nnc(-c2ccc(-c3cn[nH]c3)c(F)c2F)s1)C1CC(C)(C)NC(C)(C)C1,Ar-H_to_Ar-F,1,15,1,"{""1"": -1, ""9"": 1}",2.0261245167454502,1.91803033678488,-0.10809417996057014,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2100521,120062,10.1021/acs.jmedchem.0c02173,"Use of Intramolecular 1,5-Sulfur-Oxygen and 1,5-Sulfur-Halogen Interactions in the Design of <i>N</i>-Methyl-5-aryl-<i>N</i>-(2,2,6,6-tetramethylpiperidin-4-yl)-1,3,4-thiadiazol-2-amine SMN2 Splicing Modulators.",KTOQTIKPYTXNEY,GZARVUMZGRLOAK,CN(c1nnc(-c2ccc(-c3cn[nH]c3)cc2F)s1)C1CC(C)(C)NC(C)(C)C1,CN(c1nnc(-c2cc(F)c(-c3cn[nH]c3)cc2F)s1)C1CC(C)(C)NC(C)(C)C1,Ar-H_to_Ar-F,1,8,1,"{""1"": -1, ""9"": 1}",2.0261245167454502,1.9365137424788934,-0.08961077426655684,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,759696,58393,10.1016/j.bmcl.2011.06.021,Development of potent B-RafV600E inhibitors containing an arylsulfonamide headgroup.,LFYJXEXEFATBPN,AEUDFMRQSRTMSH,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Nc3ccc(N4CCOCC4)nc3)n2)s1,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(Nc3ccc(N4CCOCC4)nc3)n2)s1,Ar-H_to_Ar-F,1,23,1,"{""1"": -1, ""9"": 1}",1.534026106056135,1.255272505103306,-0.2787536009528291,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,759696,58393,10.1016/j.bmcl.2011.06.021,Development of potent B-RafV600E inhibitors containing an arylsulfonamide headgroup.,LFYJXEXEFATBPN,DLBKYRULRFBWPH,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Nc3ccc(N4CCOCC4)nc3)n2)s1,CC(C)c1nc(-c2cc(F)cc(NS(=O)(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Nc3ccc(N4CCOCC4)nc3)n2)s1,Ar-H_to_Ar-F,1,8,1,"{""1"": -1, ""9"": 1}",1.534026106056135,1.2966651902615312,-0.23736091579460394,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,759696,58393,10.1016/j.bmcl.2011.06.021,Development of potent B-RafV600E inhibitors containing an arylsulfonamide headgroup.,LFYJXEXEFATBPN,KJUCPVIVNLPLEE,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Nc3ccc(N4CCOCC4)nc3)n2)s1,CC(C)c1nc(-c2ccc(F)c(NS(=O)(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Nc3ccc(N4CCOCC4)nc3)n2)s1,Ar-H_to_Ar-F,1,9,1,"{""1"": -1, ""9"": 1}",1.534026106056135,1.1583624920952498,-0.3756636139608853,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2217293,123562,10.1021/acs.jmedchem.2c00791,Discovery of Novel Quinoline-Based Proteasome Inhibitors for Human African Trypanosomiasis (HAT).,LQHOLRQMPQPNAX,GRVICQCNXSGLLY,Cc1cc2c(Nc3ccccc3F)cc(C(=O)NC3CC3)nc2cn1,Cc1cc2c(Nc3c(F)cccc3F)cc(C(=O)NC3CC3)nc2cn1,Ar-H_to_Ar-F,1,7,1,"{""1"": -1, ""9"": 1}",1.7737864449811935,1.7024305364455252,-0.07135590853566831,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1824449,110829,10.1021/acs.jmedchem.9b01206,Rational Design and Optimization of a Novel Class of Macrocyclic Apoptosis Signal-Regulating Kinase 1 Inhibitors.,LZTAURWQYWWPLU,YWZMDKLWMFIBSN,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,Ar-H_to_Ar-F,1,8,1,"{""1"": -1, ""9"": 1}",2.0006071626430897,1.845098040014257,-0.15550912262883276,1,2,1,0.07363867059506846,0.0,0.07363867059506846,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2157146,121860,10.1021/acsmedchemlett.1c00473,Discovery of Spiro-azaindoline Inhibitors of Hematopoietic Progenitor Kinase 1 (HPK1).,LZYWVOKHWFMDJU,PBRKEKVJQVXNEQ,CCc1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3)cc12,CCc1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3F)cc12,Ar-H_to_Ar-F,1,20,1,"{""1"": -1, ""9"": 1}",1.3979400086720377,1.568201724066995,0.17026171539495727,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1845913,111567,10.1021/acs.jmedchem.0c00628,"Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain.",MFKOWXPRDGJYSC,YSFIKYDQTQWEIH,Cc1cccc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,Ar-H_to_Ar-F,1,3,1,"{""1"": -1, ""9"": 1}",3.4771212547196626,3.161368002234975,-0.3157532524846878,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1908623,113495,10.1021/acsmedchemlett.9b00430,"Discovery of a Potent and Selective TRPC5 Inhibitor, Efficacious in a Focal Segmental Glomerulosclerosis Model.",MITRKIWBJVJRAM,PPGTXNCAMZXQKT,O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccccc1C(F)(F)F,O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccc(F)cc1C(F)(F)F,Ar-H_to_Ar-F,1,19,1,"{""1"": -1, ""9"": 1}",1.380211241711606,1.255272505103306,-0.1249387366082999,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2149701,121631,10.1021/acs.jmedchem.1c00563,Fragment-Based Optimization of Dihydropyrazino-Benzimidazolones as Metabotropic Glutamate Receptor-2 Positive Allosteric Modulators against Migraine.,MNMMYRNEABEESW,APVCUKKQQJRKKW,O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccc(Cl)cc1,O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccc(Cl)cc1F,Ar-H_to_Ar-F,1,22,1,"{""1"": -1, ""9"": 1}",0.7604224834232121,0.6866362692622935,-0.07378621416091857,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2068635,119055,10.1021/acs.jmedchem.0c01279,Synthesis and Structure-Activity Relationship of Tetra-Substituted Cyclohexyl Diol Inhibitors of Proviral Insertion of Moloney Virus (PIM) Kinases.,MQJKFTSCVWNMCE,LWJSFVCONTZMIO,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)C[C@@H](O)[C@]1(C)O,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)C[C@@H](O)[C@@]1(O)CF,C-H_to_C-F,1,33,1,"{""1"": -1, ""9"": 1}",2.173186268412274,1.9822712330395684,-0.1909150353727056,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,725849,55612,10.1021/jm101271s,"Discovery, synthesis, and structure-activity relationship development of a series of N-(4-acetamido)phenylpicolinamides as positive allosteric modulators of metabotropic glutamate receptor 4 (mGlu(4)) with CNS exposure in rats.",MTELUFOIWGSEFF,IUDNWUABFDZWBF,O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(Cl)c1)c1ccccn1,O=C(Nc1ccc(NC(=O)c2ccc(F)cc2Cl)c(Cl)c1)c1ccccn1,Ar-H_to_Ar-F,1,13,1,"{""1"": -1, ""9"": 1}",1.6522463410033232,1.7323937598229686,0.08014741881964538,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2296078,125935,10.1021/acsmedchemlett.3c00052,"The Identification of GPR52 Agonist HTL0041178, a Potential Therapy for Schizophrenia and Related Psychiatric Disorders.",MWMZVXWMAIHXLM,MPYWPSLWTHTDLP,O=C1NCCc2c1cnn2-c1cc(Cc2cccc(C(F)(F)F)c2)ccn1,O=C1NCCc2c1cnn2-c1cc(Cc2cc(F)cc(C(F)(F)F)c2)ccn1,Ar-H_to_Ar-F,1,16,1,"{""1"": -1, ""9"": 1}",1.91803033678488,1.7323937598229686,-0.1856365769619115,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2073419,119264,10.1021/acs.jmedchem.0c00936,"Discovery of IACS-9439, a Potent, Exquisitely Selective, and Orally Bioavailable Inhibitor of CSF1R.",NGKALCMOLVCFHL,KTRYEZRTYBBSHL,Nc1nccc(COc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)c1Cl,Nc1nccc(COc2cc(F)c3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)c1Cl,Ar-H_to_Ar-F,1,10,1,"{""1"": -1, ""9"": 1}",1.8325089127062364,1.9590413923210936,0.12653247961485725,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2165927,122085,10.1021/acsmedchemlett.1c00682,Discovery of Phospholipase D Inhibitors with Improved Drug-like Properties and Central Nervous System Penetrance.,NNIGCQKMLQLPDE,SAYDLSNHEFBCSP,C[C@@H](CN1CCC2(CC1)OC(=O)Nc1ccccc12)NC(=O)c1ccc(F)cc1,C[C@@H](CN1CCC2(CC1)OC(=O)Nc1cc(F)ccc12)NC(=O)c1ccc(F)cc1,Ar-H_to_Ar-F,1,15,1,"{""1"": -1, ""9"": 1}",2.012837224705172,2.3979400086720375,0.3851027839668655,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,849460,65301,10.1016/j.bmcl.2012.08.031,"Phenethyl nicotinamides, a novel class of Na(V)1.7 channel blockers: structure and activity relationship.",NWLYBHCVXZLMIC,MYWFFPRATNYWJR,COc1ncc(-c2cccc(OC)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,COc1ncc(-c2cccc(OC(F)F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,CH2_to_CF2,2,12,1,"{""1"": -2, ""9"": 2}",4.48572142648158,5.534026106056135,1.0483046795745556,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,972739,74310,10.1021/ml400197u,"Structure and Property Based Design of Pyrazolo[1,5-a]pyrimidine Inhibitors of CK2 Kinase with Activity in Vivo.",NZAVXDRNAUHQLF,CHUOPMMSYZADNG,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C1CC1,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,Ar-H_to_Ar-F,1,23,1,"{""1"": -1, ""9"": 1}",1.8463371121298053,1.534026106056135,-0.31231100607367024,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1924663,114119,10.1016/j.bmcl.2016.07.030,"Design, synthesis and optimization of novel Alk5 (activin-like kinase 5) inhibitors.",OCAIEQPVLOKCDM,MOXKDKRBVAMLRS,Fc1ccc(Cl)cc1-c1cc(Nc2ccncc2)c2cc[nH]c2n1,Fc1cc(F)c(-c2cc(Nc3ccncc3)c3cc[nH]c3n2)cc1Cl,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.0718820073061255,1.462397997898956,-0.6094840094071694,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,834894,63001,10.1016/j.bmcl.2012.06.087,Orally available pyridinylpyrimidine derivatives as novel RANKL-induced osteoclastogenesis inhibitors.,ODCDWGADKFHUDV,MNEUEWDEJDGILN,COc1cnc(-c2ccccn2)nc1NCc1ccccc1,COc1cnc(-c2ccccn2)nc1NCc1ccccc1F,Ar-H_to_Ar-F,1,21,1,"{""1"": -1, ""9"": 1}",2.5877109650189114,2.615950051656401,0.028239086637489752,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,348527,31043,10.1016/j.bmcl.2006.01.100,Structure-activity relationship of thiopyrimidines as mGluR5 antagonists.,OHXDZMRKYJSXLE,WIVNCNFPFSEZJX,Clc1ccc(Sc2ccnc(-c3ccccn3)n2)cc1Cl,Fc1ccc(-c2nccc(Sc3ccc(Cl)c(Cl)c3)n2)nc1,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.3344537511509307,2.2095150145426308,-0.1249387366082999,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1993486,116652,10.1021/acsmedchemlett.0c00263,Discovery of Vixotrigine: A Novel Use-Dependent Sodium Channel Blocker for the Treatment of Trigeminal Neuralgia.,OKBUYONUIPCSBT,AQOBMGIKHTWQEH,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3)cc2)N1,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccc(F)cc3)cc2)N1,Ar-H_to_Ar-F,1,16,1,"{""1"": -1, ""9"": 1}",-0.045757490560675115,0.5105450102066121,0.5563025007672873,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,2134922,121348,10.1021/acs.jmedchem.1c00224,"Structure-Based Design and Optimization of FPPQ, a Dual-Acting 5-HT<sub>3</sub> and 5-HT<sub>6</sub> Receptor Antagonist with Antipsychotic and Procognitive Properties.",OOJVEAJNWMLNRT,YHTOMGVKYVMOOB,CN1CCN(c2nc3ccccc3c3c2ccn3S(=O)(=O)c2ccccc2)CC1,CN1CCN(c2nc3ccccc3c3c2ccn3S(=O)(=O)c2cccc(F)c2)CC1,Ar-H_to_Ar-F,1,25,1,"{""1"": -1, ""9"": 1}",1.8415221439693479,1.7691556907143988,-0.07236645325494906,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1845913,111567,10.1021/acs.jmedchem.0c00628,"Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain.",OPEBMJVHBSSVLY,OESPIJSUAHXLAH,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,Ar-H_to_Ar-F,1,25,1,"{""1"": -1, ""9"": 1}",3.028030080768379,2.669009883050939,-0.35902019771743987,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1845913,111567,10.1021/acs.jmedchem.0c00628,"Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain.",OPEBMJVHBSSVLY,OOSDOKNKHNJZHR,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)F)cn(C)c(=O)c2[nH]1,CH2_to_CF2,2,28,1,"{""1"": -2, ""9"": 2}",3.028030080768379,2.3010299956639813,-0.7270000851043976,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,1845913,111567,10.1021/acs.jmedchem.0c00628,"Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain.",OPEBMJVHBSSVLY,RNNIEDANKZEVPX,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)(F)F)cn(C)c(=O)c2[nH]1,CH3_to_CF3,3,28,1,"{""1"": -3, ""9"": 3}",3.028030080768379,2.3010299956639813,-0.7270000851043976,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
RLM,429173,35229,10.1021/jm061159a,"Discovery of diaryl imidazolidin-2-one derivatives, a novel class of muscarinic M3 selective antagonists (Part 1).",PAWBGCCWTWGZPD,PZNWDUWKLZHRGR,O=C1NC(c2cccs2)(c2cccs2)CN1C1CCN(Cc2ccccc2)CC1,O=C1NC(c2cccs2)(c2cccs2)CN1C1CCN(Cc2cccc(F)c2)CC1,Ar-H_to_Ar-F,1,25,1,"{""1"": -1, ""9"": 1}",1.3747483460101038,1.1398790864012365,-0.2348692596088673,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
