Internal ID,Vendor ID,SMILES,CollectionName,LOG HLM_CLint (mL/min/kg),LOG MDR1-MDCK ER (B-A/A-B),LOG SOLUBILITY PH 6.8 (ug/mL),LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),valid_structure,canonical_smiles,murcko_scaffold,is_fluorinated,fluorine_subgroup,fluoro_F_count,fluoro_has_fluorine,fluoro_F_fraction_heavy,fluoro_fluorinated_carbon_count,fluoro_max_F_per_carbon,fluoro_single_F_carbon_count,fluoro_CF2_carbon_count,fluoro_CF3_carbon_count,fluoro_CHF_carbon_count,fluoro_CH2F_carbon_count,fluoro_trifluoromethyl_count,fluoro_aryl_F_count,fluoro_alkyl_F_count,fluoro_vinyl_F_count,fluoro_ring_bound_F_count,fluoro_fluorinated_aromatic_ring_count,fluoro_aryl_CF3_count,fluoro_alpha_hetero_F_count,fluoro_beta_hetero_F_count,fluoro_F_within_2_bonds_hetero_count,fluoro_F_within_3_bonds_hetero_count,fluoro_F_to_hetero_min_distance,fluoro_F_to_hetero_mean_min_distance,fluoro_ortho_hetero_aromatic_F_count,fluoro_meta_hetero_aromatic_F_count,fluoro_para_hetero_aromatic_F_count,fluoro_F_atom_gasteiger_charge_mean,fluoro_F_atom_gasteiger_charge_min,fluoro_F_atom_gasteiger_charge_max,fluoro_CF_carbon_gasteiger_charge_mean,fluoro_CF_carbon_degree_mean,fluoro_CF_carbon_total_h_mean,fluoro_CF_bond_length_mean_A,fluoro_CF_bond_length_min_A,fluoro_CF_bond_length_max_A,fluoro_F_substituent_entropy,official_hlm_split,hash_hlm_split,scaffold_fold,hlm_left_censored,rlm_left_censored,paired_endpoint_available,log_clint_human_minus_rat,hlm_low_clearance
Mol3026,48230614,Cc1cc(OCc2ccnc(Cl)c2)nnc1C,emolecules,0.675686709,,,,,1.712464498,True,Cc1cc(OCc2ccnc(Cl)c2)nnc1C,c1cnnc(OCc2ccncc2)c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,0,1,-1.0367777889999998,1.0
Mol3027,73037257,Fc1cc(-c2noc(C3CCN(C4CC4)CC3)n2)cc(F)c1F,emolecules,1.87478902,,,,,2.771893804,True,Fc1cc(-c2noc(C3CCN(C4CC4)CC3)n2)cc(F)c1F,c1ccc(-c2noc(C3CCN(C4CC4)CC3)n2)cc1,1,aryl-F without CF3,3,1,0.13043478260869565,3,1,3,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,5.0,5.333333333333333,0,0,0,-0.2025816240655399,-0.20362281741565774,-0.20049923736530417,0.17272983515351373,3.0,0.0,,,,1.584962500721156,train,train,3,0,0,1,-0.8971047839999999,0.0
Mol3028,48806851,Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,emolecules,1.968226032,,,,,3.094119498,True,Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,c1cncc(-c2n[nH]cc2CN2CCc3ccccc3C2)c1,1,aryl-F without CF3,1,1,0.043478260869565216,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,4.0,0,0,0,-0.20664201919115505,-0.20664201919115505,-0.20664201919115505,0.12747714471346228,3.0,0.0,,,,-0.0,train,train,3,0,0,1,-1.125893466,0.0
Mol3029,36949813,Cc1ccncc1NC(=O)Cc1ccc(F)cc1,emolecules,0.675686709,,,,,1.309012349,True,Cc1ccncc1NC(=O)Cc1ccc(F)cc1,O=C(Cc1ccccc1)Nc1cccnc1,1,aryl-F without CF3,1,1,0.05555555555555555,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7.0,7.0,0,0,0,-0.20701216541849551,-0.20701216541849551,-0.20701216541849551,0.12272764582058646,3.0,0.0,,,,-0.0,train,train,0,1,0,1,-0.63332564,1.0
Mol3030,48763482,O=C1CCC(=O)N1Cc1nc(Cc2ccccc2)cs1,emolecules,0.675686709,,,,,2.16201447,True,O=C1CCC(=O)N1Cc1nc(Cc2ccccc2)cs1,O=C1CCC(=O)N1Cc1nc(Cc2ccccc2)cs1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,3,1,0,1,-1.4863277609999999,1.0
Mol3031,177506336,COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,emolecules,0.675686709,,,,,2.403695195,True,COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,c1ccc(-c2ccccc2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,1,0,1,-1.728008486,1.0
Mol3032,45696461,Cc1ccc(C#N)c(NC(=O)CCc2ccccc2)n1,emolecules,1.046690221,,,,,2.379923426,True,Cc1ccc(C#N)c(NC(=O)CCc2ccccc2)n1,O=C(CCc1ccccc1)Nc1ccccn1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,0,0,1,-1.333233205,1.0
Mol3033,31406765,O=C(NCCc1ccc(F)cc1)n1ccnc1,emolecules,1.598757687,,,,,1.980276141,True,O=C(NCCc1ccc(F)cc1)n1ccnc1,O=C(NCCc1ccccc1)n1ccnc1,1,aryl-F without CF3,1,1,0.058823529411764705,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7.0,7.0,0,0,0,-0.20701216867411432,-0.20701216867411432,-0.20701216867411432,0.12272723410422773,3.0,0.0,,,,-0.0,test,train,2,0,0,1,-0.38151845400000006,1.0
Mol3034,36937487,Cc1noc(C)c1COc1ccc2ncccc2c1,emolecules,1.938479696,,,,,2.528250614,True,Cc1noc(C)c1COc1ccc2ncccc2c1,c1cnc2ccc(OCc3cnoc3)cc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,0,0,0,1,-0.5897709180000001,0.0
Mol3035,36917060,Cc1ccc(C(=O)N(C)Cc2ccccn2)c(O)c1,emolecules,0.675686709,,,,,2.680768685,True,Cc1ccc(C(=O)N(C)Cc2ccccn2)c(O)c1,O=C(NCc1ccccn1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,1,0,1,-2.0050819759999996,1.0
Mol3036,48311736,N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,emolecules,1.961340398,,,,,2.619600407,True,N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,c1ccc(NCc2ccc(-c3cccnc3)o2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,0,0,1,-0.6582600090000001,0.0
Mol3037,45669649,CNC(=O)Cc1noc(-c2ccc3ncccc3c2)n1,emolecules,0.675686709,,,,,1.337539124,True,CNC(=O)Cc1noc(-c2ccc3ncccc3c2)n1,c1cnc2ccc(-c3ncno3)cc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,2,1,0,1,-0.661852415,1.0
Mol3038,1462523,Cc1ccc(-c2cnc3ccccc3n2)cc1N,emolecules,2.408026158,,,,,2.307496038,True,Cc1ccc(-c2cnc3ccccc3n2)cc1N,c1ccc(-c2cnc3ccccc3n2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,test,2,0,0,1,0.10053012000000017,0.0
Mol3039,43661420,O=c1oc2cccnc2n1Cc1cnn(-c2ccccc2)n1,emolecules,0.675686709,,,,,1.803805231,True,O=c1oc2cccnc2n1Cc1cnn(-c2ccccc2)n1,O=c1oc2cccnc2n1Cc1cnn(-c2ccccc2)n1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,1,0,1,-1.1281185219999998,1.0
Mol3040,356922,Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,emolecules,1.494224187,,,,,2.862803776,True,Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,O=C(CCc1ccno1)N1CCC(c2cc3ccccc3cn2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,2,0,0,1,-1.3685795889999999,1.0
Mol3041,49886689,COc1ccc(CN2CCC(c3cc[nH]n3)CC2)cn1,emolecules,0.675686709,,,,,2.011096563,True,COc1ccc(CN2CCC(c3cc[nH]n3)CC2)cn1,c1cncc(CN2CCC(c3cc[nH]n3)CC2)c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,0,1,-1.3354098540000001,1.0
Mol3042,48763998,CN(C)c1ccnc(NC(=O)c2cnsn2)c1,emolecules,2.211774429,,,,,2.446835293,True,CN(C)c1ccnc(NC(=O)c2cnsn2)c1,O=C(Nc1ccccn1)c1cnsn1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,0,0,0,1,-0.23506086399999981,0.0
Mol3043,49936586,Oc1cc(F)ccc1-c1nc(-c2ccncc2)no1,emolecules,1.632771005,,,,,2.524105197,True,Oc1cc(F)ccc1-c1nc(-c2ccncc2)no1,c1ccc(-c2nc(-c3ccncc3)no2)cc1,1,aryl-F without CF3,1,1,0.05263157894736842,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,4.0,0,0,0,-0.20686473366941546,-0.20686473366941546,-0.20686473366941546,0.12643937104902944,3.0,0.0,,,,-0.0,train,train,0,0,0,1,-0.891334192,1.0
Mol3044,13187858,Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,emolecules,1.548143692,,,,,1.965121856,True,Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,O=C(NCC1CCCO1)c1cn(-c2ccccc2)c(=S)s1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,1,0,0,1,-0.4169781639999999,1.0
Mol3045,45983229,Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,emolecules,0.691788524,,,,,1.695507944,True,Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,O=c1c2[nH]c3ccsc3c2cnn1Cc1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,2,0,0,1,-1.00371942,1.0
Mol3046,331534,O=C(C1CCCCC1)N1CCC[C@H]1Cn1nnc(-c2cccs2)n1,emolecules,2.11231001,,,,,3.709121835,True,O=C(C1CCCCC1)N1CCC[C@H]1Cn1nnc(-c2cccs2)n1,O=C(C1CCCCC1)N1CCC[C@H]1Cn1nnc(-c2cccs2)n1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-1.596811825,0.0
Mol3047,46035489,Cn1ccnc1C1CCN(C(=O)COCc2nc3cc(F)ccc3[nH]2)CC1,emolecules,0.675686709,,,,,1.788860992,True,Cn1ccnc1C1CCN(C(=O)COCc2nc3cc(F)ccc3[nH]2)CC1,O=C(COCc1nc2ccccc2[nH]1)N1CCC(c2ncc[nH]2)CC1,1,aryl-F without CF3,1,1,0.037037037037037035,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,4.0,0,0,1,-0.20692560536430882,-0.20692560536430882,-0.20692560536430882,0.12501464505567494,3.0,0.0,,,,-0.0,train,train,3,1,0,1,-1.113174283,1.0
Mol3048,595304,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,emolecules,0.784331948,,,,,1.587171971,True,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,O=C1C=CC(=O)N1CCCCCCN[C@H]1CC[C@@H]2C1CC[C@@H]1c3ccccc3CC[C@H]12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,2,0,0,1,-0.8028400230000001,1.0
Mol3049,2332260,CC(C)(C)c1cc(C(=O)CSc2nnnn2-c2ccccc2)cc(C(C)(C)C)c1O,emolecules,1.41703964,,,,,1.746517539,True,CC(C)(C)c1cc(C(=O)CSc2nnnn2-c2ccccc2)cc(C(C)(C)C)c1O,O=C(CSc1nnnn1-c1ccccc1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-0.329477899,1.0
Mol3050,49285750,N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,emolecules,0.675686709,,,,,1.027920136,True,N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,N=c1ccn2c(n1)O[C@@H]1CCO[C@H]12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,1,1,1,-0.35223342700000004,1.0
Mol3051,31379822,O=C(CNC(=O)c1ccccc1Cl)Nc1cccc2c1CCCC2,emolecules,1.778230864,,,,,3.26519625,True,O=C(CNC(=O)c1ccccc1Cl)Nc1cccc2c1CCCC2,O=C(CNC(=O)c1ccccc1)Nc1cccc2c1CCCC2,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,0,0,1,-1.4869653859999998,0.0
Mol3052,44529296,c1ccc(C2(CNc3nc4ccccc4o3)CCOCC2)cc1,emolecules,2.111622036,,,,,3.530841697,True,c1ccc(C2(CNc3nc4ccccc4o3)CCOCC2)cc1,c1ccc(C2(CNc3nc4ccccc4o3)CCOCC2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,0,0,1,-1.419219661,0.0
Mol3053,31856935,Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,emolecules,1.654898161,,,,,2.217476048,True,Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,O=C(Nc1ccccn1)c1cncn1-c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,1,0,0,1,-0.562577887,1.0
Mol3054,45924989,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1,emolecules,,,,,,2.759221236,True,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)[C@@H]1C[C@H]1c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3055,299987327,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,emolecules,,1.560195498,,,1.371880249,,True,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3056,29936179,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,emolecules,,1.714821018,,,1.65850745,,True,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,c1ccc(CCCNCCc2ccccc2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3057,324053897,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,emolecules,,-0.500333969,-0.15490196,-0.199970641,0.38219721,,True,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,O=C(Nc1cc2c(nc1OCC1CC1)OCC2)c1cnn2cccnc12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3058,324071116,N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,emolecules,0.675686709,0.410340107,1.820201459,-0.026872146,-0.251811973,,True,N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,O=S(=O)(Nc1ccccc1)c1c[nH]c2ccccc12,1,aryl-F without CF3,2,1,0.08333333333333333,2,1,2,0,0,0,0,0,2,0,0,2,1,0,0,1,0,1,3.0,3.5,0,0,0,-0.20504523654506004,-0.2054608122470391,-0.20462966084308098,0.14553738233348257,3.0,0.0,,,,1.0,train,train,2,1,0,0,,1.0
Mol3059,300014701,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,emolecules,,-0.128153075,,,1.54052968,,True,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3060,902124,COCCc1ccc(OCC(O)CNC(C)C)cc1,emolecules,,,,,2.0,,True,COCCc1ccc(OCC(O)CNC(C)C)cc1,c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3061,511466,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,emolecules,,,,,1.855513099,,True,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,c1ccc(Cc2cncnc2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3062,EN300-120644,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,enamineBB_pmc,,,,,0.047274867,,True,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,O=C(c1ccccc1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3063,104664531,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(O)c5cccc(OC)c5nc34)cc1)CC2,emolecules,,,,-1.207608311,-1.292429824,,True,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(O)c5cccc(OC)c5nc34)cc1)CC2,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cccc2cc3ccccc3nc12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3064,300001661,C=CCc1ccccc1OCC(O)CNC(C)C,emolecules,,,,,1.496029699,,True,C=CCc1ccccc1OCC(O)CNC(C)C,c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3065,29702921,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,emolecules,,,,,1.850860573,,True,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,O=c1nc[nH]c2[nH]cnc12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3066,LN00239936,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,labnetworkBB,,,,,2.0,,True,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,O=C(CNCCCc1ccccc1)N1CCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3067,15987806,CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,emolecules,2.227421323,1.701656374,1.64246452,-0.218963061,-0.137272472,,True,CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,O=S(=O)(Nc1cnc2ncnn2c1)c1ccc(C2CCCCC2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,0,0,0,0,,0.0
Mol3068,316754033,COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,emolecules,,-0.364638431,-1.0,1.51293775,1.754608223,,True,COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,O=C(Oc1ccccc1)N1CCc2c([nH]c3ccccc23)[C@@H]1c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3069,139727,NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,emolecules,,,1.799340549,1.006508828,1.058463986,,True,NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,O=C(Cc1ccccc1)N1CCC(Cc2ccc(-c3ccncc3)cc2)CC1,1,aryl-F without CF3,1,1,0.03125,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6.0,6.0,0,0,0,-0.20700144155260497,-0.20700144155260497,-0.20700144155260497,0.1229968683796629,3.0,0.0,,,,-0.0,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3070,474380,CC(=O)Nc1ccc(O)cc1,emolecules,,,1.442479769,1.887859133,1.916985305,,True,CC(=O)Nc1ccc(O)cc1,c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3071,301492332,O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,emolecules,1.41385276,-0.62168634,,1.842696589,1.92695435,,True,O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,2,0,0,0,,1.0
Mol3072,36367041,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,emolecules,2.115533963,-0.037446911,,-0.548213564,-0.27572413,,True,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,C(=N/Nc1cc(N2CCOCC2)nc(OCCc2ccccn2)n1)\c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,0,0,0,,0.0
Mol3073,30599464,CCn1c(=O)oc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc21,emolecules,,-0.468793021,,0.21005085,0.180412633,,True,CCn1c(=O)oc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc21,O=C(Nc1ccc2[nH]c(=O)oc2c1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3074,16382857,COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,emolecules,,0.097432972,,-0.116906641,0.232233521,,True,COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,O=C(c1ccccc1)N1CCc2ccccc2[C@H]1COc1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
Mol3075,320359100,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,emolecules,,1.550719905,,0.402433346,0.312177356,,True,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,c1ccc(COc2cccc(C3CCN(Cc4nc5ccccc5n4C[C@@H]4CCO4)CC3)n2)cc1,1,aryl-F without CF3,1,1,0.024390243902439025,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,4.0,0,0,0,-0.20651815568417442,-0.20651815568417442,-0.20651815568417442,0.13063321079068926,3.0,0.0,,,,-0.0,not_in_hlm_endpoint,not_in_hlm_endpoint,,0,0,0,,
